path,url,language,currentStatus,sourceOfUrl,sourceEvidence,inSitemap,inRouteInventory,inAppRoutes,inSeoRegistry,inBlogArticles,exactBlogSlugIfAny,exactProductPageIfAny,relatedExistingBlogPages,relatedExistingProductPages,wasExistingBeforeSeoRegistry,wasCreatedBySeoRegistryWork,isManualInferredCandidate,primaryIntent,intentAlreadyOwnedBy,duplicateRisk,allowedAction,blockedReason,approvedByHuman,notes
/ru/blog/trendovye-shrifty-dlya-karuseley,https://gotoflow.io/ru/blog/trendovye-shrifty-dlya-karuseley,ru,existing_indexable_blog,existing_sitemap_blog,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; src/content/blog/articles/trendovye-shrifty-dlya-karuseley.md,yes,yes,no,no,yes,trendovye-shrifty-dlya-karuseley,,,,yes,no,no,Carousel generation / education,src/content/blog/articles/trendovye-shrifty-dlya-karuseley.md,medium,keep_as_blog_support,Existing blog article is supporting content and does not automatically justify a commercial registry URL.,false,primaryKeyword=шрифты для каруселей; cluster=; relatedProductRoute=/ru/ii-generator-karuseley
/ru/examples,https://gotoflow.io/ru/examples,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-examples ; src/App.jsx exact route ; docs/seo-page-registry-implementation-2026-07-08.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/examples,,,yes,no,no,General RU site route,"App.jsx:SeoHubPage pageType=""example"" / | SeoHubPage pageType=example | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md",medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | SEO-хаб для страниц примеров. | Documented as existing or planned route in prior audit docs.
/ru/examples/...,https://gotoflow.io/ru/examples/...,ru,existing_route_not_in_sitemap,existing_route_inventory,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV,no,yes,no,no,no,,,,,no,no,no,General RU site route,,medium,keep_existing,,false,Present in route inventory but absent from sitemap; route-only status needs owner check. | Documented as existing or planned route in prior audit docs.
/ru/generator-karuselej,https://gotoflow.io/ru/generator-karuselej,ru,existing_route_not_in_sitemap,existing_route_inventory,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-generator-karuselej ; docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,no,no,no,,/ru/generator-karuselej,,,no,no,no,General RU site route,docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,keep_existing,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | Documented as existing or planned route in prior audit docs.
/ru/generator-karuselej-instagram,https://gotoflow.io/ru/generator-karuselej-instagram,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-generator-karuselej-instagram ; src/App.jsx exact route ; docs/seo-demand-00c-repo-validation-2026-07-06-report.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/generator-karuselej-instagram,,,yes,no,no,General RU site route,App.jsx:RuAICarouselGeneratorPage / | static ROUTES or dynamic markdown route | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | Documented as existing or planned route in prior audit docs.
/ru/generator-karuselej-linkedin,https://gotoflow.io/ru/generator-karuselej-linkedin,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: existing-owner-ru-generator-karuselej-linkedin ; src/App.jsx exact route ; docs/seo-action-map-sitemap-aware-ownership-2026-07-08.md|docs/seo-article-template-v2.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md,yes,yes,yes,no,no,,/ru/generator-karuselej-linkedin,,/ru/ai-generator-karuselej|/ru/ii-generator-karuseley|/ru/generator-kontenta|/ru/generator-postov-instagram,yes,no,no,генератор каруселей linkedin,App.jsx:LinkedInCarouselPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,Existing indexable LinkedIn carousel generator owner. | Sitemap owner should be updated instead of creating duplicate registry URL. | Important RU product/tool owner remains in sitemap. | RouteSchemaInjector config: Создавайте вовлекающие карусели для LinkedIn с ИИ. Увеличьте охваты и вовлеченность. | Создавайте вовлекающие карусели для LinkedIn с ИИ. Увеличьте охваты и вовлеченность. | Documented as existing or planned route in prior audit docs.
/ru/generator-karuseley,https://gotoflow.io/ru/generator-karuseley,ru,manual_review_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-overlap-ru-generator-karuseley ; src/content/seoPages/index.js: ru-commercial-generator-karuseley ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-page-registry-implementation-2026-07-08.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md,no,yes,no,yes,no,,,/ru/blog/tekst-v-karusel-neyroset|/ru/blog/karusel-dlya-instagram|/ru/blog/idei-karuselej-linkedin|/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/luchshie-ai-generatory-karuselej,/ru/generator-karuselej-instagram|/ru/ai-generator-karuselej|/ru/generator-karuselej-linkedin|/ru/generator-kontenta|/ru/generator-postov-dlya-socsetey|/ru/generator-postov-instagram|/ru/ii-generator-karuseley,no,yes,no,генератор каруселей,SeoPageRoute -> ru-commercial-generator-karuseley | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,high,manual_review_required,Registry/backlog candidate overlaps existing route or intent ownership; keep held until owner approval.,false,"No exact route collision, but related product/blog intent overlaps require owner decision. | P0 audit found intent cannibalization risk; registry route remains non-active. | Present in route inventory but absent from sitemap; route-only status needs owner check. | primaryKeyword=генератор каруселей; relatedBlogSlugs=karusel-dlya-instagram|kak-sdelat-karusel-dlya-instagram-s-ii|tekst-v-karusel-neyroset | Documented as existing or planned route in prior audit docs."
/ru/generator-kontenta,https://gotoflow.io/ru/generator-kontenta,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: existing-owner-ru-generator-kontenta ; src/App.jsx exact route ; docs/seo-action-map-sitemap-aware-ownership-2026-07-08.md|docs/seo-demand-00c-repo-validation-2026-07-06-report.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md,yes,yes,yes,no,no,,/ru/generator-kontenta,,/ru/ai-generator-karuselej|/ru/ii-generator-karuseley|/ru/generator-postov-instagram|/ru/generator-karuselej-linkedin,yes,no,no,генератор контента для соцсетей,App.jsx:AIContentPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,"Existing indexable content generator owner. | Sitemap owner should be updated instead of creating duplicate registry URL. | Important RU product/tool owner remains in sitemap. | RouteSchemaInjector config: Генерируйте качественные посты, карусели и сценарии для соцсетей с помощью ИИ. | Генерируйте качественные посты, карусели и сценарии для соцсетей с помощью ИИ. | Documented as existing or planned route in prior audit docs."
/ru/generator-postov-dlya-socsetey,https://gotoflow.io/ru/generator-postov-dlya-socsetey,ru,manual_review_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-overlap-ru-generator-postov-dlya-socsetey ; src/content/seoPages/index.js: ru-commercial-generator-postov-dlya-socsetey ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md,no,yes,no,yes,no,,,/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/kak-sdelat-shablon-dlya-postov-v-canva|/ru/blog/luchshie-ai-generatory-karuselej|/ru/blog/neyroset-dlya-napisaniya-postov-obzor|/ru/blog/neyroset-dlya-postov|/ru/blog/temy-dlya-postov-v-linkedin|/ru/blog/temy-postov-dlya-gruppy-vkontakte,/ru/generator-karuselej-linkedin|/ru/generator-karuseley|/ru/generator-kontenta|/ru/generator-postov-instagram|/ru/ii-generator-kontenta,no,yes,no,генератор постов для соцсетей,SeoPageRoute -> ru-commercial-generator-postov-dlya-socsetey,high,manual_review_required,Registry/backlog candidate overlaps existing route or intent ownership; keep held until owner approval.,false,"No exact route collision, but related product/blog intent overlaps require owner decision. | P0 audit found intent cannibalization risk; registry route remains non-active. | Present in route inventory but absent from sitemap; route-only status needs owner check. | primaryKeyword=генератор постов для соцсетей; relatedBlogSlugs=ii-post-dlya-socsetej|neyroset-dlya-postov|kak-pisat-prodayushchie-posty-s-ii"
/ru/generator-postov-instagram,https://gotoflow.io/ru/generator-postov-instagram,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: existing-owner-ru-generator-postov-instagram ; src/App.jsx exact route ; docs/seo-action-map-sitemap-aware-ownership-2026-07-08.md|docs/seo-demand-00c-repo-validation-2026-07-06-report.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md,yes,yes,yes,no,no,,/ru/generator-postov-instagram,,/ru/ai-generator-karuselej|/ru/ii-generator-karuseley|/ru/generator-kontenta|/ru/generator-karuselej-linkedin,yes,no,no,генератор постов instagram,App.jsx:InstagramPostPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,"Existing indexable Instagram post generator owner. | Sitemap owner should be updated instead of creating duplicate registry URL. | Important RU product/tool owner remains in sitemap. | RouteSchemaInjector config: Генерируйте посты, подписи и карусели для Instagram с помощью ИИ. | Генерируйте посты, подписи и карусели для Instagram с помощью ИИ. | Documented as existing or planned route in prior audit docs."
/ru/ii-generator-karuseley,https://gotoflow.io/ru/ii-generator-karuseley,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: existing-owner-ru-ii-generator-karuseley ; src/App.jsx exact route ; src/content/seoPages/index.js: ru-commercial-ii-generator-karuseley ; docs/seo-action-map-sitemap-aware-ownership-2026-07-08.md|docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md,yes,yes,yes,yes,no,,/ru/ii-generator-karuseley,,/ru/ai-generator-karuselej|/ru/generator-kontenta|/ru/generator-postov-instagram|/ru/generator-karuselej-linkedin,yes,yes,no,ИИ генератор каруселей,Existing indexable RU product/tool route owner: RuAICarouselGeneratorPage; registry migration not approved,critical,update_existing_page_only,Existing sitemap/indexable product-tool route owner wins; registry recreation is blocked without approved migration.,false,"Exact route collision / existing indexable product-tool route owner / existing route owner wins. | Registry P0 record attempted to use an existing sitemap/indexable route path. | Registry record is not route owner; sitemap entry belongs to existing route owner or needs migration review. | Important RU product/tool owner remains in sitemap. | RouteSchemaInjector config: Создавайте карусели с ИИ в GoToFlow: идея, сценарий, структура, текст по слайдам, визуальный стиль, свои фото, AI-персонажи, слайды и CTA за пару минут. | Создавайте карусели с ИИ в GoToFlow: идея, сценарий, структура, текст по слайдам, визуальный стиль, свои фото, AI-персонажи, слайды и CTA за пару минут. | primaryKeyword=ИИ генератор каруселей; relatedBlogSlugs=ii-dlya-karuseley|tekst-v-karusel-neyroset|kak-sdelat-karusel-dlya-instagram-s-ii | Documented as existing or planned route in prior audit docs."
/ru/ii-generator-kontenta,https://gotoflow.io/ru/ii-generator-kontenta,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-ii-generator-kontenta ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/ii-generator-kontenta,,,yes,no,no,Social content generation,App.jsx:AIContentPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | RouteSchemaInjector config: Создавайте качественный контент для соцсетей с помощью ИИ. Быстрая генерация постов и каруселей. | Создавайте качественный контент для соцсетей с помощью ИИ. Быстрая генерация постов и каруселей. | Documented as existing or planned route in prior audit docs.
/ru/ii-generator-postov-dlya-instagram,https://gotoflow.io/ru/ii-generator-postov-dlya-instagram,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-ii-generator-postov-dlya-instagram ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/ii-generator-postov-dlya-instagram,,,yes,no,no,Instagram post generation / support,App.jsx:InstagramPostPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | RouteSchemaInjector config: Создавайте вовлекающие посты для Instagram с помощью ИИ. Быстрая генерация контента. | Создавайте вовлекающие посты для Instagram с помощью ИИ. Быстрая генерация контента. | Documented as existing or planned route in prior audit docs.
/ru/ii-generator-postov-dlya-linkedin,https://gotoflow.io/ru/ii-generator-postov-dlya-linkedin,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-ii-generator-postov-dlya-linkedin ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/ii-generator-postov-dlya-linkedin,,,yes,no,no,Social post generation / content support,App.jsx:LinkedInPostPageRu / | ROUTES_CONFIG | static ROUTES or dynamic markdown route | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | RouteSchemaInjector config: Создавайте профессиональные B2B посты для LinkedIn с помощью ИИ. Быстрая генерация постов для экспертов. | Создавайте профессиональные B2B посты для LinkedIn с помощью ИИ. Быстрая генерация постов для экспертов. | Documented as existing or planned route in prior audit docs.
/ru/instagram-carousel-generator,https://gotoflow.io/ru/instagram-carousel-generator,ru,manual_review_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-overlap-ru-instagram-carousel-generator ; src/content/seoPages/index.js: ru-tool-instagram-carousel-generator ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md,no,yes,no,yes,no,,,/ru/blog/idei-karuselej-linkedin|/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/luchshie-ai-generatory-karuselej,/ru/generator-karuselej-instagram|/ru/generator-karuselej-linkedin|/ru/generator-karuseley|/ru/generator-postov-dlya-socsetey|/ru/generator-postov-instagram|/ru/ii-generator-postov-dlya-instagram|/ru/instagram-post-generator|/ru/linkedin-carousel-generator,no,yes,no,генератор каруселей для Instagram,SeoPageRoute -> ru-tool-instagram-carousel-generator,high,manual_review_required,Registry/backlog candidate overlaps existing route or intent ownership; keep held until owner approval.,false,"No exact route collision, but related product/blog intent overlaps require owner decision. | P0 audit found intent cannibalization risk; registry route remains non-active. | Present in route inventory but absent from sitemap; route-only status needs owner check. | primaryKeyword=генератор каруселей для Instagram; relatedBlogSlugs=karusel-dlya-instagram|kak-sdelat-karusel-dlya-instagram-s-ii|razmer-karuseli-v-instagram"
/ru/instagram-post-generator,https://gotoflow.io/ru/instagram-post-generator,ru,manual_review_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-overlap-ru-instagram-post-generator ; src/content/seoPages/index.js: ru-tool-instagram-post-generator ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md,no,yes,no,yes,no,,,/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/kak-sdelat-shablon-dlya-postov-v-canva|/ru/blog/luchshie-ai-generatory-karuselej|/ru/blog/neyroset-dlya-napisaniya-postov-obzor|/ru/blog/neyroset-dlya-postov|/ru/blog/temy-dlya-postov-v-linkedin|/ru/blog/temy-postov-dlya-gruppy-vkontakte,/ru/generator-karuselej-instagram|/ru/generator-karuselej-linkedin|/ru/generator-karuseley|/ru/generator-postov-dlya-socsetey|/ru/generator-postov-instagram,no,yes,no,генератор постов для Instagram,SeoPageRoute -> ru-tool-instagram-post-generator,high,manual_review_required,Registry/backlog candidate overlaps existing route or intent ownership; keep held until owner approval.,false,"No exact route collision, but related product/blog intent overlaps require owner decision. | P0 audit found intent cannibalization risk; registry route remains non-active. | Present in route inventory but absent from sitemap; route-only status needs owner check. | primaryKeyword=генератор постов для Instagram; relatedBlogSlugs=kak-sdelat-post-v-instagram-s-ii|ii-post-dlya-socsetej|tekst-i-foto-dlya-posta-instagram"
/ru/linkedin-carousel-generator,https://gotoflow.io/ru/linkedin-carousel-generator,ru,manual_review_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-overlap-ru-linkedin-carousel-generator ; src/content/seoPages/index.js: ru-tool-linkedin-carousel-generator ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md|docs/seo-ru-url-inventory-and-p0-collision-audit-2026-07-08.md,no,yes,no,yes,no,,/ru/linkedin-carousel-generator,/ru/blog/idei-karuselej-linkedin|/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/luchshie-ai-generatory-karuselej|/ru/blog/temy-dlya-postov-v-linkedin,/ru/generator-karuselej-linkedin|/ru/generator-karuseley|/ru/generator-postov-dlya-socsetey|/ru/ii-generator-postov-dlya-linkedin|/ru/instagram-carousel-generator|/ru/instagram-post-generator|/ru/telegram-post-generator|/ru/vk-post-generator,no,yes,no,генератор каруселей для LinkedIn,SeoPageRoute -> ru-tool-linkedin-carousel-generator,high,manual_review_required,Registry/backlog candidate overlaps existing route or intent ownership; keep held until owner approval.,false,"No exact route collision, but related product/blog intent overlaps require owner decision. | P0 audit found intent cannibalization risk; registry route remains non-active. | Present in route inventory but absent from sitemap; route-only status needs owner check. | primaryKeyword=генератор каруселей для LinkedIn; relatedBlogSlugs=kak-sdelat-karusel-linkedin-s-ai|primery-karuseley-linkedin|idei-karuselej-linkedin"
/ru/platforms,https://gotoflow.io/ru/platforms,ru,manual_review_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: route-only-ru-platforms ; src/App.jsx exact route ; docs/seo-page-registry-implementation-2026-07-08.md|docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/platforms,,,yes,no,no,General RU site route,"App.jsx:SeoHubPage pageType=""platform"" / | SeoHubPage pageType=platform | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md",medium,manual_review_required,,false,Route exists in inventory but not sitemap; classify as route_only_needs_check before creating or indexing anything nearby. | Route inventory evidence exists without sitemap presence. | Present in route inventory but absent from sitemap; route-only status needs owner check. | SEO-хаб для страниц платформ и форматов. | Documented as existing or planned route in prior audit docs.
/ru/platforms/...,https://gotoflow.io/ru/platforms/...,ru,existing_route_not_in_sitemap,existing_route_inventory,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV,no,yes,no,no,no,,,,,no,no,no,General RU site route,,medium,keep_existing,,false,Present in route inventory but absent from sitemap; route-only status needs owner check. | Documented as existing or planned route in prior audit docs.
/ru/platforms/instagram-carousel,https://gotoflow.io/ru/platforms/instagram-carousel,ru,new_registry_noindex_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: seed-noindex-ru-platforms-instagram-carousel ; src/content/seoPages/index.js: ru-platform-instagram-carousel ; docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-page-registry-implementation-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,no,yes,no,,,,ru-commercial-generator-karuseley|ru-template-instagram-carousel,no,yes,no,instagram carousel,SEO registry route: ru-platform-instagram-carousel,low,manual_review_required,Registry/action-map candidate is not human-approved; related blog articles are insufficient origin proof for indexation or expansion.,false,Technical SEO registry seed page; routeable noindex review only and excluded from sitemap. | Seed page needs final content/intent approval before indexation. | Present in route inventory but absent from sitemap; route-only status needs owner check. | Routeable noindex registry review page correctly excluded from sitemap. | primaryKeyword=instagram carousel; relatedBlogSlugs=chto-takoe-karusel-v-instagram|instagram-carousel-post
/ru/politika,https://gotoflow.io/ru/politika,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md,yes,yes,yes,no,no,,/ru/politika,,,yes,no,no,General RU site route,App.jsx:PrivacyPolicyPage / | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,Documented as existing or planned route in prior audit docs.
/ru/polzovatelskoe-soglashenie,https://gotoflow.io/ru/polzovatelskoe-soglashenie,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md,yes,yes,yes,no,no,,/ru/polzovatelskoe-soglashenie,,,yes,no,no,General RU site route,App.jsx:RuTermsOfServicePage / | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,Documented as existing or planned route in prior audit docs.
/ru/prompts,https://gotoflow.io/ru/prompts,ru,new_registry_noindex_candidate,seo_action_map_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; src/App.jsx exact route ; docs/seo-page-registry-implementation-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,yes,no,no,,/ru/prompts,,,yes,no,no,General RU site route,"App.jsx:SeoHubPage pageType=""prompt"" / | SeoHubPage pageType=prompt",medium,manual_review_required,Registry/action-map candidate is not human-approved; related blog articles are insufficient origin proof for indexation or expansion.,false,Present in route inventory but absent from sitemap; route-only status needs owner check. | SEO-хаб для страниц промптов.
/ru/soglasie-na-obrabotku-personalnyh-dannyh,https://gotoflow.io/ru/soglasie-na-obrabotku-personalnyh-dannyh,ru,existing_indexable_product_tool,existing_sitemap_product_tool,dist/sitemap.xml ; seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; src/App.jsx exact route ; docs/seo-page-system-audit-2026-07-08.md,yes,yes,yes,no,no,,/ru/soglasie-na-obrabotku-personalnyh-dannyh,,,yes,no,no,General RU site route,App.jsx:RuPersonalDataConsentPage / | static ROUTES or dynamic markdown route | built sitemap | docs/seo-page-system-audit-2026-07-08.md or docs/gotoflow-seo-system-audit.md,medium,update_existing_page_only,,false,Documented as existing or planned route in prior audit docs.
/ru/sozdat-karusel-online,https://gotoflow.io/ru/sozdat-karusel-online,ru,existing_route_not_in_sitemap,existing_route_inventory,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; docs/seo-page-system-audit-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-sitemap-audit-2026-07-08.md,no,yes,no,no,no,,,,,no,no,no,General RU site route,,medium,keep_existing,,false,Present in route inventory but absent from sitemap; route-only status needs owner check. | Documented as existing or planned route in prior audit docs.
/ru/telegram-post-generator,https://gotoflow.io/ru/telegram-post-generator,ru,new_registry_noindex_candidate,seo_registry_candidate,seo-ru-url-inventory CSV ; seo-sitemap-audit CSV ; action map: p0-safe-noindex-ru-telegram-post-generator ; src/content/seoPages/index.js: ru-tool-telegram-post-generator ; docs/seo-action-map-sitemap-aware-ownership-2026-07-08.md|docs/seo-p0-batch-implementation-2026-07-08.md|docs/seo-production-next-step-plan-2026-07-08.md|docs/seo-route-intent-ownership-guardrail-2026-07-08.md,no,yes,no,yes,no,,,/ru/blog/kak-ispolzovat-midjourney-dlya-postov|/ru/blog/kak-sdelat-shablon-dlya-postov-v-canva|/ru/blog/neyroset-dlya-napisaniya-postov-obzor|/ru/blog/neyroset-dlya-postov|/ru/blog/temy-dlya-postov-v-linkedin|/ru/blog/temy-postov-dlya-gruppy-vkontakte,/ru/generator-karuselej-linkedin|/ru/generator-karuseley|/ru/generator-postov-dlya-socsetey|/ru/generator-postov-instagram|/ru/ii-generator-postov-dlya-instagram|/ru/ii-generator-postov-dlya-linkedin,no,yes,no,генератор постов для Telegram,SEO registry route: ru-tool-telegram-post-generator,medium,manual_review_required,Registry/action-map candidate is not human-approved; related blog articles are insufficient origin proof for indexation or expansion.,false,No exact hard-coded product/tool route collision found; routeable only as noindex registry review and excluded from sitemap. | Intent overlap with supporting blog/product pages still needs SEO review before indexation. | Present in route inventory but absent from sitemap; route-only status needs owner check. | Routeable noindex registry review page correctly excluded from sitemap. | primaryKeyword=генератор постов для Telegram; relatedBlogSlugs=kak-vesti-telegram-kanal-biznesu|struktura-prodayuschego-posta-v-telegram|ii-post-dlya-socsetej
